ic_date,ic_month,ic_year,ic_isoweek,ic_isodow,ic_isoyear,ic_call_grouping,ic_calls,ic_first_contacts,ic_second_contacts
2018-04-10,4,2018,15,2,2018,DTCSales_PaidSearch,3,2,0
2018-04-10,4,2018,15,2,2018,DTCSales_Pillows,3,2,0
2018-04-10,4,2018,15,2,2018,DTCSales_Website,60,32,12
2018-04-11,4,2018,15,3,2018,,17,11,3
2018-04-11,4,2018,15,3,2018,DTCSales,11,1,1
2018-04-11,4,2018,15,3,2018,DTCSales_DirectMail,4,1,1
2018-04-11,4,2018,15,3,2018,DTCSales_Email,3,0,1
2018-04-11,4,2018,15,3,2018,DTCSales_PaidSearch,4,3,0
2018-04-11,4,2018,15,3,2018,DTCSales_Pillows,2,1,1
2018-04-11,4,2018,15,3,2018,DTCSales_Product,1,0,1
2018-04-11,4,2018,15,3,2018,DTCSales_Website,48,26,4
2018-04-12,4,2018,15,4,2018,,18,9,5
2018-04-12,4,2018,15,4,2018,DTCSales,7,0,0
2018-04-12,4,2018,15,4,2018,DTCSales_DirectMail,3,0,0
2018-04-12,4,2018,15,4,2018,DTCSales_NA,1,0,1
2018-04-12,4,2018,15,4,2018,DTCSales_PaidSearch,9,6,2
2018-04-12,4,2018,15,4,2018,DTCSales_Pillows,3,3,0
2018-04-12,4,2018,15,4,2018,DTCSales_SalesSite,1,0,0
2018-04-12,4,2018,15,4,2018,DTCSales_Website,53,26,9
2018-04-13,4,2018,15,5,2018,,22,3,6
2018-04-13,4,2018,15,5,2018,DTCSales,11,0,2
2018-04-13,4,2018,15,5,2018,DTCSales_Email,3,0,0
2018-04-13,4,2018,15,5,2018,DTCSales_NA,5,0,0
2018-04-13,4,2018,15,5,2018,DTCSales_PaidSearch,3,3,0
2018-04-13,4,2018,15,5,2018,DTCSales_Pillows,1,1,0
2018-04-13,4,2018,15,5,2018,DTCSales_SalesSite,1,1,0
2018-04-13,4,2018,15,5,2018,DTCSales_Website,65,34,12
2018-04-14,4,2018,15,6,2018,,10,5,2
2018-04-14,4,2018,15,6,2018,DTCSales,8,1,1
2018-04-14,4,2018,15,6,2018,DTCSales_DirectMail,3,0,0
2018-04-14,4,2018,15,6,2018,DTCSales_NA,2,1,0
2018-04-14,4,2018,15,6,2018,DTCSales_PaidSearch,2,1,0
2018-04-14,4,2018,15,6,2018,DTCSales_Website,34,17,8
2018-04-15,4,2018,15,7,2018,,4,1,2
2018-04-15,4,2018,15,7,2018,DTCSales,5,2,2
2018-04-15,4,2018,15,7,2018,DTCSales_NA,6,0,2
2018-04-15,4,2018,15,7,2018,DTCSales_PaidSearch,1,0,1
2018-04-15,4,2018,15,7,2018,DTCSales_Website,47,27,0
2018-04-16,4,2018,16,1,2018,,30,15,1
2018-04-16,4,2018,16,1,2018,DTCSales,13,2,2
2018-04-16,4,2018,16,1,2018,DTCSales_DirectMail,3,0,0
2018-04-16,4,2018,16,1,2018,DTCSales_Email,3,1,1
2018-04-16,4,2018,16,1,2018,DTCSales_NA,9,1,1
2018-04-16,4,2018,16,1,2018,DTCSales_PaidSearch,7,7,0
2018-04-16,4,2018,16,1,2018,DTCSales_Pillows,2,1,1
2018-04-16,4,2018,16,1,2018,DTCSales_Website,90,44,12
2018-04-17,4,2018,16,2,2018,,21,7,6
2018-04-17,4,2018,16,2,2018,DTCSales,11,1,0
2018-04-17,4,2018,16,2,2018,DTCSales_DirectMail,1,1,0
2018-04-17,4,2018,16,2,2018,DTCSales_PaidSearch,4,3,1
2018-04-17,4,2018,16,2,2018,DTCSales_Pillows,3,2,0
2018-04-17,4,2018,16,2,2018,DTCSales_Product,1,0,0
2018-04-17,4,2018,16,2,2018,DTCSales_Website,53,26,5
2018-04-18,4,2018,16,3,2018,,24,7,2
2018-04-18,4,2018,16,3,2018,DTCSales,12,1,3
2018-04-18,4,2018,16,3,2018,DTCSales_DirectMail,1,1,0
2018-04-18,4,2018,16,3,2018,DTCSales_NA,1,0,1
2018-04-18,4,2018,16,3,2018,DTCSales_PaidSearch,4,2,1
2018-04-18,4,2018,16,3,2018,DTCSales_SalesSite,1,1,0
2018-04-18,4,2018,16,3,2018,DTCSales_Website,48,29,6
2018-04-19,4,2018,16,4,2018,,18,7,5
2018-04-19,4,2018,16,4,2018,DTCSales,11,2,1
2018-04-19,4,2018,16,4,2018,DTCSales_DirectMail,4,1,0
2018-04-19,4,2018,16,4,2018,DTCSales_Email,4,0,2
2018-04-19,4,2018,16,4,2018,DTCSales_NA,1,0,1
2018-04-19,4,2018,16,4,2018,DTCSales_PaidSearch,8,5,1
2018-04-19,4,2018,16,4,2018,DTCSales_Pillows,2,0,1
2018-04-19,4,2018,16,4,2018,DTCSales_SalesSite,2,0,0
2018-04-19,4,2018,16,4,2018,DTCSales_Website,46,25,7
2018-04-20,4,2018,16,5,2018,,20,10,3
2018-04-20,4,2018,16,5,2018,DTCSales,4,0,0
2018-04-20,4,2018,16,5,2018,DTCSales_DirectMail,4,1,1
2018-04-20,4,2018,16,5,2018,DTCSales_NA,2,0,0
2018-04-20,4,2018,16,5,2018,DTCSales_PaidSearch,2,0,0
2018-04-20,4,2018,16,5,2018,DTCSales_Pillows,3,0,0
2018-04-20,4,2018,16,5,2018,DTCSales_Website,66,33,9
2018-04-21,4,2018,16,6,2018,,9,4,1
2018-04-21,4,2018,16,6,2018,DTCSales,3,2,1
2018-04-21,4,2018,16,6,2018,DTCSales_Email,1,0,1
2018-04-21,4,2018,16,6,2018,DTCSales_NA,2,0,0
2018-04-21,4,2018,16,6,2018,DTCSales_PaidSearch,2,2,0
2018-04-21,4,2018,16,6,2018,DTCSales_Website,29,14,5
2018-04-22,4,2018,16,7,2018,,4,2,0
2018-04-22,4,2018,16,7,2018,DTCSales,8,3,0
2018-04-22,4,2018,16,7,2018,DTCSales_PaidSearch,5,3,0
2018-04-22,4,2018,16,7,2018,DTCSales_Pillows,1,0,1
2018-04-22,4,2018,16,7,2018,DTCSales_SalesSite,1,0,1
2018-04-22,4,2018,16,7,2018,DTCSales_Website,32,16,8
2018-04-23,4,2018,17,1,2018,,32,14,4
2018-04-23,4,2018,17,1,2018,DTCSales,18,1,6
2018-04-23,4,2018,17,1,2018,DTCSales_DirectMail,3,1,0
2018-04-23,4,2018,17,1,2018,DTCSales_Email,1,1,0
2018-04-23,4,2018,17,1,2018,DTCSales_NA,2,0,1
2018-04-23,4,2018,17,1,2018,DTCSales_PaidSearch,7,2,2
2018-04-23,4,2018,17,1,2018,DTCSales_Pillows,2,1,1
2018-04-23,4,2018,17,1,2018,DTCSales_SalesSite,1,0,0
2018-04-23,4,2018,17,1,2018,DTCSales_Website,64,35,7
2018-04-24,4,2018,17,2,2018,,14,7,2
2018-04-24,4,2018,17,2,2018,DTCSales,10,0,0
2018-04-24,4,2018,17,2,2018,DTCSales_DirectMail,1,0,0
2018-04-24,4,2018,17,2,2018,DTCSales_NA,2,0,0
2018-04-24,4,2018,17,2,2018,DTCSales_PaidSearch,5,3,1
2018-04-24,4,2018,17,2,2018,DTCSales_SalesSite,3,2,0
2018-04-24,4,2018,17,2,2018,DTCSales_Website,62,34,7
2018-04-25,4,2018,17,3,2018,,25,8,5
2018-04-25,4,2018,17,3,2018,DTCSales,12,2,2
2018-04-25,4,2018,17,3,2018,DTCSales_DirectMail,4,1,2
2018-04-25,4,2018,17,3,2018,DTCSales_Email,2,1,0
2018-04-25,4,2018,17,3,2018,DTCSales_NA,3,0,0
2018-04-25,4,2018,17,3,2018,DTCSales_PaidSearch,2,1,0
2018-04-25,4,2018,17,3,2018,DTCSales_Pillows,2,1,0
2018-04-25,4,2018,17,3,2018,DTCSales_Website,61,26,10
2018-04-26,4,2018,17,4,2018,,16,7,3
2018-04-26,4,2018,17,4,2018,DTCSales,13,0,0
2018-04-26,4,2018,17,4,2018,DTCSales_DirectMail,3,3,0
2018-04-26,4,2018,17,4,2018,DTCSales_Email,3,1,0
2018-04-26,4,2018,17,4,2018,DTCSales_NA,2,0,0
2018-04-26,4,2018,17,4,2018,DTCSales_PaidSearch,5,3,0
2018-04-26,4,2018,17,4,2018,DTCSales_Product,1,0,0
2018-04-26,4,2018,17,4,2018,DTCSales_Website,47,21,4
2018-04-27,4,2018,17,5,2018,,35,15,5
2018-04-27,4,2018,17,5,2018,DTCSales,12,0,2
2018-04-27,4,2018,17,5,2018,DTCSales_DirectMail,5,3,1
2018-04-27,4,2018,17,5,2018,DTCSales_NA,2,0,0
2018-04-27,4,2018,17,5,2018,DTCSales_PaidSearch,3,1,2
2018-04-27,4,2018,17,5,2018,DTCSales_Pillows,1,1,0
2018-04-27,4,2018,17,5,2018,DTCSales_SalesSite,1,1,0
2018-04-27,4,2018,17,5,2018,DTCSales_Website,75,38,11
2018-04-28,4,2018,17,6,2018,,5,4,0
2018-04-28,4,2018,17,6,2018,DTCSales,5,1,1
2018-04-28,4,2018,17,6,2018,DTCSales_DirectMail,2,0,0
2018-04-28,4,2018,17,6,2018,DTCSales_Email,2,1,0
2018-04-28,4,2018,17,6,2018,DTCSales_NA,1,0,0
2018-04-28,4,2018,17,6,2018,DTCSales_PaidSearch,2,1,1
2018-04-28,4,2018,17,6,2018,DTCSales_Pillows,5,3,0
2018-04-28,4,2018,17,6,2018,DTCSales_SalesSite,1,0,1
2018-04-28,4,2018,17,6,2018,DTCSales_Website,41,20,7
2018-04-29,4,2018,17,7,2018,,8,4,1
2018-04-29,4,2018,17,7,2018,DTCSales,6,1,1
2018-04-29,4,2018,17,7,2018,DTCSales_DirectMail,1,0,0
2018-04-29,4,2018,17,7,2018,DTCSales_NA,3,0,1
2018-04-29,4,2018,17,7,2018,DTCSales_PaidSearch,6,1,2
2018-04-29,4,2018,17,7,2018,DTCSales_Pillows,1,1,0
2018-04-29,4,2018,17,7,2018,DTCSales_SalesSite,1,1,0
2018-04-29,4,2018,17,7,2018,DTCSales_Website,39,17,4
2018-04-30,4,2018,18,1,2018,,34,11,5
2018-04-30,4,2018,18,1,2018,DTCSales,14,5,3
2018-04-30,4,2018,18,1,2018,DTCSales_Email,2,1,0
2018-04-30,4,2018,18,1,2018,DTCSales_NA,1,0,0
2018-04-30,4,2018,18,1,2018,DTCSales_PaidSearch,10,5,0
2018-04-30,4,2018,18,1,2018,DTCSales_Pillows,5,2,1
2018-04-30,4,2018,18,1,2018,DTCSales_Product,1,1,0
2018-04-30,4,2018,18,1,2018,DTCSales_SalesSite,1,0,0
2018-04-30,4,2018,18,1,2018,DTCSales_Website,64,32,9
2018-05-01,5,2018,18,2,2018,,18,10,1
2018-05-01,5,2018,18,2,2018,DTCSales,6,2,0
2018-05-01,5,2018,18,2,2018,DTCSales_DirectMail,3,1,1
2018-05-01,5,2018,18,2,2018,DTCSales_Email,1,0,0
2018-05-01,5,2018,18,2,2018,DTCSales_NA,3,0,0
2018-05-01,5,2018,18,2,2018,DTCSales_PaidSearch,4,2,0
2018-05-01,5,2018,18,2,2018,DTCSales_Pillows,2,1,0
2018-05-01,5,2018,18,2,2018,DTCSales_SalesSite,1,1,0
2018-05-01,5,2018,18,2,2018,DTCSales_Website,47,27,7
2018-05-02,5,2018,18,3,2018,,27,10,3
2018-05-02,5,2018,18,3,2018,DTCSales,6,0,1
2018-05-02,5,2018,18,3,2018,DTCSales_DirectMail,2,2,0
2018-05-02,5,2018,18,3,2018,DTCSales_Email,2,2,0
2018-05-02,5,2018,18,3,2018,DTCSales_NA,2,0,0
2018-05-02,5,2018,18,3,2018,DTCSales_PaidSearch,6,3,1
2018-05-02,5,2018,18,3,2018,DTCSales_Pillows,4,2,0
2018-05-02,5,2018,18,3,2018,DTCSales_Website,58,28,11
2018-05-03,5,2018,18,4,2018,,22,10,0
2018-05-03,5,2018,18,4,2018,DTCSales,9,0,0
2018-05-03,5,2018,18,4,2018,DTCSales_DirectMail,1,0,0
2018-05-03,5,2018,18,4,2018,DTCSales_Email,2,1,0
2018-05-03,5,2018,18,4,2018,DTCSales_NA,3,0,1
2018-05-03,5,2018,18,4,2018,DTCSales_PaidSearch,3,2,1
2018-05-03,5,2018,18,4,2018,DTCSales_Pillows,1,1,0
2018-05-03,5,2018,18,4,2018,DTCSales_SalesSite,2,1,0
2018-05-03,5,2018,18,4,2018,DTCSales_Website,58,25,11
2018-05-04,5,2018,18,5,2018,,20,10,4
2018-05-04,5,2018,18,5,2018,DTCSales,13,1,2
2018-05-04,5,2018,18,5,2018,DTCSales_NA,1,0,0
2018-05-04,5,2018,18,5,2018,DTCSales_PaidSearch,4,2,1
2018-05-04,5,2018,18,5,2018,DTCSales_Pillows,8,3,1
2018-05-04,5,2018,18,5,2018,DTCSales_Product,1,1,0
2018-05-04,5,2018,18,5,2018,DTCSales_Website,67,45,4
2018-05-05,5,2018,18,6,2018,,13,7,1
2018-05-05,5,2018,18,6,2018,DTCSales,7,0,0
2018-05-05,5,2018,18,6,2018,DTCSales_DirectMail,4,2,1
2018-05-05,5,2018,18,6,2018,DTCSales_NA,1,1,0
2018-05-05,5,2018,18,6,2018,DTCSales_PaidSearch,3,2,1
2018-05-05,5,2018,18,6,2018,DTCSales_Pillows,1,1,0
2018-05-05,5,2018,18,6,2018,DTCSales_Website,23,14,0
2018-05-06,5,2018,18,7,2018,,9,6,0
2018-05-06,5,2018,18,7,2018,DTCSales,4,0,1
2018-05-06,5,2018,18,7,2018,DTCSales_NA,5,0,2
2018-05-06,5,2018,18,7,2018,DTCSales_PaidSearch,2,1,1
2018-05-06,5,2018,18,7,2018,DTCSales_SalesSite,1,1,0
2018-05-06,5,2018,18,7,2018,DTCSales_Website,35,24,2
2018-05-07,5,2018,19,1,2018,,32,10,5
2018-05-07,5,2018,19,1,2018,DTCSales,18,0,3
2018-05-07,5,2018,19,1,2018,DTCSales_DirectMail,3,2,1
2018-05-07,5,2018,19,1,2018,DTCSales_Email,4,1,2
2018-05-07,5,2018,19,1,2018,DTCSales_NA,2,0,0
2018-05-07,5,2018,19,1,2018,DTCSales_PaidSearch,7,5,0
2018-05-07,5,2018,19,1,2018,DTCSales_Pillows,2,1,0
2018-05-07,5,2018,19,1,2018,DTCSales_Product,1,1,0
2018-05-07,5,2018,19,1,2018,DTCSales_SalesSite,3,0,1
2018-05-07,5,2018,19,1,2018,DTCSales_Website,83,39,13
2018-05-08,5,2018,19,2,2018,,25,10,4
2018-05-08,5,2018,19,2,2018,DTCSales,14,0,4
2018-05-08,5,2018,19,2,2018,DTCSales_DirectMail,1,0,1
2018-05-08,5,2018,19,2,2018,DTCSales_Email,1,0,0
2018-05-08,5,2018,19,2,2018,DTCSales_NA,1,0,1
2018-05-08,5,2018,19,2,2018,DTCSales_PaidSearch,5,3,1
2018-05-08,5,2018,19,2,2018,DTCSales_Pillows,1,0,1
2018-05-08,5,2018,19,2,2018,DTCSales_Product,1,0,0
2018-05-08,5,2018,19,2,2018,DTCSales_Website,72,40,9
2018-05-09,5,2018,19,3,2018,,18,9,3
2018-05-09,5,2018,19,3,2018,DTCSales,14,0,0
2018-05-09,5,2018,19,3,2018,DTCSales_Email,3,1,1
2018-05-09,5,2018,19,3,2018,DTCSales_NA,4,0,0
2018-05-09,5,2018,19,3,2018,DTCSales_PaidSearch,3,3,0
2018-05-09,5,2018,19,3,2018,DTCSales_Pillows,1,0,1
2018-05-09,5,2018,19,3,2018,DTCSales_Product,1,0,1
2018-05-09,5,2018,19,3,2018,DTCSales_SalesSite,1,0,1
2018-05-09,5,2018,19,3,2018,DTCSales_Website,61,30,9
2018-05-10,5,2018,19,4,2018,,23,8,2
2018-05-10,5,2018,19,4,2018,DTCSales,9,0,3
2018-05-10,5,2018,19,4,2018,DTCSales_DirectMail,2,0,0
2018-05-10,5,2018,19,4,2018,DTCSales_Email,2,0,1
2018-05-10,5,2018,19,4,2018,DTCSales_PaidSearch,1,1,0
2018-05-10,5,2018,19,4,2018,DTCSales_Pillows,1,1,0
2018-05-10,5,2018,19,4,2018,DTCSales_SalesSite,1,1,0
2018-05-10,5,2018,19,4,2018,DTCSales_Website,75,31,7
2018-05-11,5,2018,19,5,2018,,17,8,2
2018-05-11,5,2018,19,5,2018,DTCSales,13,4,0
2018-05-11,5,2018,19,5,2018,DTCSales_DirectMail,3,3,0
2018-05-11,5,2018,19,5,2018,DTCSales_Email,1,0,0
2018-05-11,5,2018,19,5,2018,DTCSales_Pillows,2,0,1
2018-05-11,5,2018,19,5,2018,DTCSales_Website,60,29,7
2018-05-12,5,2018,19,6,2018,,18,12,3
2018-05-12,5,2018,19,6,2018,DTCSales,15,0,3
2018-05-12,5,2018,19,6,2018,DTCSales_Email,6,3,2
2018-05-12,5,2018,19,6,2018,DTCSales_PaidSearch,1,1,0
2018-05-12,5,2018,19,6,2018,DTCSales_Pillows,1,1,0
2018-05-12,5,2018,19,6,2018,DTCSales_SalesSite,1,1,0
2018-05-12,5,2018,19,6,2018,DTCSales_Website,58,30,7
2018-05-13,5,2018,19,7,2018,,4,1,1
2018-05-13,5,2018,19,7,2018,DTCSales,2,0,0
2018-05-13,5,2018,19,7,2018,DTCSales_DirectMail,2,0,1
2018-05-13,5,2018,19,7,2018,DTCSales_Pillows,2,1,0
2018-05-13,5,2018,19,7,2018,DTCSales_Website,44,20,5
2018-05-14,5,2018,20,1,2018,,43,18,4
2018-05-14,5,2018,20,1,2018,DTCSales,23,2,3
2018-05-14,5,2018,20,1,2018,DTCSales_DirectMail,2,2,0
2018-05-14,5,2018,20,1,2018,DTCSales_Email,5,1,0
2018-05-14,5,2018,20,1,2018,DTCSales_PaidSearch,5,4,0
2018-05-14,5,2018,20,1,2018,DTCSales_Pillows,1,0,0
2018-05-14,5,2018,20,1,2018,DTCSales_SalesSite,1,1,0
2018-05-14,5,2018,20,1,2018,DTCSales_Website,216,104,29
2018-05-15,5,2018,20,2,2018,,29,16,4
2018-05-15,5,2018,20,2,2018,DTCSales,14,2,0
2018-05-15,5,2018,20,2,2018,DTCSales_Email,3,1,1
2018-05-15,5,2018,20,2,2018,DTCSales_PaidSearch,4,2,2
2018-05-15,5,2018,20,2,2018,DTCSales_Pillows,2,0,0
2018-05-15,5,2018,20,2,2018,DTCSales_Product,1,1,0
2018-05-15,5,2018,20,2,2018,DTCSales_SalesSite,1,0,1
2018-05-15,5,2018,20,2,2018,DTCSales_Social,1,0,0
2018-05-15,5,2018,20,2,2018,DTCSales_Website,77,52,6
2018-05-16,5,2018,20,3,2018,,30,10,4
2018-05-16,5,2018,20,3,2018,DTCSales,15,3,1
2018-05-16,5,2018,20,3,2018,DTCSales_Email,1,1,0
2018-05-16,5,2018,20,3,2018,DTCSales_SalesSite,1,1,0
2018-05-16,5,2018,20,3,2018,DTCSales_Website,68,40,9
2018-05-17,5,2018,20,4,2018,,32,10,9
2018-05-17,5,2018,20,4,2018,DTCSales,14,3,2
2018-05-17,5,2018,20,4,2018,DTCSales_DirectMail,3,2,0
2018-05-17,5,2018,20,4,2018,DTCSales_Email,4,1,2
2018-05-17,5,2018,20,4,2018,DTCSales_PaidSearch,4,1,3
2018-05-17,5,2018,20,4,2018,DTCSales_Pillows,2,1,0
2018-05-17,5,2018,20,4,2018,DTCSales_Website,93,51,12
2018-05-18,5,2018,20,5,2018,,23,13,3
2018-05-18,5,2018,20,5,2018,DTCSales,13,2,2
2018-05-18,5,2018,20,5,2018,DTCSales_DirectMail,1,1,0
2018-05-18,5,2018,20,5,2018,DTCSales_Email,3,1,1
2018-05-18,5,2018,20,5,2018,DTCSales_PaidSearch,8,3,2
2018-05-18,5,2018,20,5,2018,DTCSales_Website,73,37,12
2018-05-19,5,2018,20,6,2018,,22,5,4
2018-05-19,5,2018,20,6,2018,DTCSales,13,0,1
2018-05-19,5,2018,20,6,2018,DTCSales_DirectMail,1,0,0
2018-05-19,5,2018,20,6,2018,DTCSales_PaidSearch,3,1,1
2018-05-19,5,2018,20,6,2018,DTCSales_Pillows,1,1,0
2018-05-19,5,2018,20,6,2018,DTCSales_SalesSite,1,1,0
2018-05-19,5,2018,20,6,2018,DTCSales_Website,47,25,6
2018-05-20,5,2018,20,7,2018,,9,3,3
2018-05-20,5,2018,20,7,2018,DTCSales,10,2,1
2018-05-20,5,2018,20,7,2018,DTCSales_DirectMail,2,0,1
2018-05-20,5,2018,20,7,2018,DTCSales_PaidSearch,1,1,0
2018-05-20,5,2018,20,7,2018,DTCSales_Pillows,2,1,1
2018-05-20,5,2018,20,7,2018,DTCSales_SalesSite,1,0,0
2018-05-20,5,2018,20,7,2018,DTCSales_Website,60,30,6
2018-05-21,5,2018,21,1,2018,,36,21,3
2018-05-21,5,2018,21,1,2018,DTCSales,19,3,3
2018-05-21,5,2018,21,1,2018,DTCSales_DirectMail,3,1,2
2018-05-21,5,2018,21,1,2018,DTCSales_Email,4,1,1
2018-05-21,5,2018,21,1,2018,DTCSales_PaidSearch,10,6,1
2018-05-21,5,2018,21,1,2018,DTCSales_Pillows,6,5,0
2018-05-21,5,2018,21,1,2018,DTCSales_SalesSite,1,0,0
2018-05-21,5,2018,21,1,2018,DTCSales_Website,117,56,21
2018-05-22,5,2018,21,2,2018,,23,9,3
2018-05-22,5,2018,21,2,2018,DTCSales,16,0,2
2018-05-22,5,2018,21,2,2018,DTCSales_DirectMail,1,1,0
2018-05-22,5,2018,21,2,2018,DTCSales_Email,1,1,0
2018-05-22,5,2018,21,2,2018,DTCSales_PaidSearch,5,4,0
2018-05-22,5,2018,21,2,2018,DTCSales_Pillows,1,1,0
2018-05-22,5,2018,21,2,2018,DTCSales_SalesSite,4,1,0
2018-05-22,5,2018,21,2,2018,DTCSales_Website,87,38,12
2018-05-23,5,2018,21,3,2018,,35,15,5
2018-05-23,5,2018,21,3,2018,DTCSales,20,2,3
2018-05-23,5,2018,21,3,2018,DTCSales_Email,3,2,1
2018-05-23,5,2018,21,3,2018,DTCSales_PaidSearch,6,4,0
2018-05-23,5,2018,21,3,2018,DTCSales_Pillows,1,0,0
2018-05-23,5,2018,21,3,2018,DTCSales_Website,97,55,12
2018-05-24,5,2018,21,4,2018,,31,10,6
2018-05-24,5,2018,21,4,2018,DTCSales,20,0,0
2018-05-24,5,2018,21,4,2018,DTCSales_DirectMail,2,1,1
2018-05-24,5,2018,21,4,2018,DTCSales_Email,5,1,2
2018-05-24,5,2018,21,4,2018,DTCSales_PaidSearch,10,5,1
2018-05-24,5,2018,21,4,2018,DTCSales_Pillows,2,1,0
2018-05-24,5,2018,21,4,2018,DTCSales_SalesSite,1,1,0
2018-05-24,5,2018,21,4,2018,DTCSales_Website,94,51,14
2018-05-25,5,2018,21,5,2018,,30,11,7
2018-05-25,5,2018,21,5,2018,DTCSales,22,4,3
2018-05-25,5,2018,21,5,2018,DTCSales_DirectMail,2,1,1
2018-05-25,5,2018,21,5,2018,DTCSales_Email,5,2,0
2018-05-25,5,2018,21,5,2018,DTCSales_PaidSearch,5,1,1
2018-05-25,5,2018,21,5,2018,DTCSales_Pillows,1,0,0
2018-05-25,5,2018,21,5,2018,DTCSales_SalesSite,1,0,1
2018-05-25,5,2018,21,5,2018,DTCSales_Website,91,60,8
2018-05-26,5,2018,21,6,2018,,24,13,4
2018-05-26,5,2018,21,6,2018,DTCSales,28,1,3
2018-05-26,5,2018,21,6,2018,DTCSales_DirectMail,1,0,1
2018-05-26,5,2018,21,6,2018,DTCSales_Email,3,2,0
2018-05-26,5,2018,21,6,2018,DTCSales_PaidSearch,9,6,3
2018-05-26,5,2018,21,6,2018,DTCSales_SalesSite,2,2,0
2018-05-26,5,2018,21,6,2018,DTCSales_Website,156,76,24
2018-05-27,5,2018,21,7,2018,,15,7,2
2018-05-27,5,2018,21,7,2018,DTCSales,31,2,4
2018-05-27,5,2018,21,7,2018,DTCSales_DirectMail,2,0,1
2018-05-27,5,2018,21,7,2018,DTCSales_Email,3,2,1
2018-05-27,5,2018,21,7,2018,DTCSales_PaidSearch,5,4,0
2018-05-27,5,2018,21,7,2018,DTCSales_Pillows,7,4,0
2018-05-27,5,2018,21,7,2018,DTCSales_Product,1,1,0
2018-05-27,5,2018,21,7,2018,DTCSales_SalesSite,5,2,0
2018-05-27,5,2018,21,7,2018,DTCSales_Website,179,81,20
2018-05-28,5,2018,22,1,2018,,49,20,5
2018-05-28,5,2018,22,1,2018,DTCSales,34,7,4
2018-05-28,5,2018,22,1,2018,DTCSales_DirectMail,6,1,0
2018-05-28,5,2018,22,1,2018,DTCSales_Email,12,5,1
2018-05-28,5,2018,22,1,2018,DTCSales_PaidSearch,20,8,3
2018-05-28,5,2018,22,1,2018,DTCSales_Pillows,11,8,0
2018-05-28,5,2018,22,1,2018,DTCSales_Website,387,224,31
2018-05-29,5,2018,22,2,2018,,48,22,5
2018-05-29,5,2018,22,2,2018,DTCSales,20,3,0
2018-05-29,5,2018,22,2,2018,DTCSales_DirectMail,1,1,0
2018-05-29,5,2018,22,2,2018,DTCSales_Email,7,1,1
2018-05-29,5,2018,22,2,2018,DTCSales_PaidSearch,8,3,0
2018-05-29,5,2018,22,2,2018,DTCSales_Pillows,5,3,2
2018-05-29,5,2018,22,2,2018,DTCSales_Website,131,66,15
2018-05-30,5,2018,22,3,2018,,40,14,6
2018-05-30,5,2018,22,3,2018,DTCSales,22,0,5
2018-05-30,5,2018,22,3,2018,DTCSales_DirectMail,1,0,1
2018-05-30,5,2018,22,3,2018,DTCSales_Email,7,1,2
2018-05-30,5,2018,22,3,2018,DTCSales_PaidSearch,7,2,1
2018-05-30,5,2018,22,3,2018,DTCSales_Pillows,2,1,0
2018-05-30,5,2018,22,3,2018,DTCSales_Website,110,59,12
2018-05-31,5,2018,22,4,2018,,29,8,3
2018-05-31,5,2018,22,4,2018,DTCSales,14,1,1
2018-05-31,5,2018,22,4,2018,DTCSales_DirectMail,2,1,0
2018-05-31,5,2018,22,4,2018,DTCSales_Email,6,3,3
2018-05-31,5,2018,22,4,2018,DTCSales_PaidSearch,7,3,1
2018-05-31,5,2018,22,4,2018,DTCSales_Pillows,1,1,0
2018-05-31,5,2018,22,4,2018,DTCSales_Website,70,34,13
2018-06-01,6,2018,22,5,2018,,28,12,5
2018-06-01,6,2018,22,5,2018,DTCSales,29,0,4
2018-06-01,6,2018,22,5,2018,DTCSales_DirectMail,3,0,2
2018-06-01,6,2018,22,5,2018,DTCSales_Email,5,2,0
2018-06-01,6,2018,22,5,2018,DTCSales_PaidSearch,8,5,1
2018-06-01,6,2018,22,5,2018,DTCSales_Pillows,1,0,0
2018-06-01,6,2018,22,5,2018,DTCSales_SalesSite,1,0,1
2018-06-01,6,2018,22,5,2018,DTCSales_Website,73,44,10
2018-06-02,6,2018,22,6,2018,,25,16,1
2018-06-02,6,2018,22,6,2018,DTCSales,27,1,1
2018-06-02,6,2018,22,6,2018,DTCSales_DirectMail,1,0,0
2018-06-02,6,2018,22,6,2018,DTCSales_Email,5,1,0
2018-06-02,6,2018,22,6,2018,DTCSales_PaidSearch,1,1,0
2018-06-02,6,2018,22,6,2018,DTCSales_Pillows,1,1,0
2018-06-02,6,2018,22,6,2018,DTCSales_SalesSite,2,1,0
2018-06-02,6,2018,22,6,2018,DTCSales_Website,87,42,12
2018-06-03,6,2018,22,7,2018,,18,9,0
2018-06-03,6,2018,22,7,2018,DTCSales,7,0,0
2018-06-03,6,2018,22,7,2018,DTCSales_DirectMail,1,1,0
2018-06-03,6,2018,22,7,2018,DTCSales_Email,3,2,1
2018-06-03,6,2018,22,7,2018,DTCSales_PaidSearch,3,2,1
