bing_date,bing_month,bing_year,bing_isoweek,bing_isodow,bing_isoyear,bing_channel_group,bing_product_group,bing_sub_channel,bing_advertiser,bing_cost,bing_impressions,bing_clicks,bing_video_views,bing_video_completes
2017-05-20,5,2017,20,5,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.6500000000000001,80,0,50,50.0
2017-05-20,5,2017,20,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,165.16000000000003,57463,128,0,0.0
2017-05-20,5,2017,20,5,2017,Remarketing,Mattress,DN,Tempur-Pedic,324.05,97873,290,0,0.0
2017-05-20,5,2017,20,5,2017,Shopping,Mattress,SN,Tempur-Pedic,7729.51,122686,1188,0,0.0
2017-05-20,5,2017,20,5,2017,Shopping,Pillow,SN,Tempur-Pedic,2628.59,45988,604,0,0.0
2017-05-21,5,2017,20,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,40914.25999999995,330426,7620,0,0.0
2017-05-21,5,2017,20,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,5403.449999999998,313697,1392,0,0.0
2017-05-21,5,2017,20,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,10637.270000000002,27223,554,0,0.0
2017-05-21,5,2017,20,6,2017,Competitor Search,Other,SN,Tempur-Pedic,88.16,528,9,0,0.0
2017-05-21,5,2017,20,6,2017,Competitor Search,Pillow,SN,Tempur-Pedic,239.88,11165,40,0,0.0
2017-05-21,5,2017,20,6,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,4812.890000000001,4254831,8356,0,0.0
2017-05-21,5,2017,20,6,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,1490.6100000000001,94161,155,30049,30397.0
2017-05-21,5,2017,20,6,2017,Display Acquisition,Other,DN,Tempur-Pedic,41.059999999999995,37572,82,0,0.0
2017-05-21,5,2017,20,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1749.6500000000005,556024,1040,0,0.0
2017-05-21,5,2017,20,6,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.7500000000000002,117,1,58,56.0
2017-05-21,5,2017,20,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,175.61,59530,151,0,0.0
2017-05-21,5,2017,20,6,2017,Remarketing,Mattress,DN,Tempur-Pedic,347.48999999999995,118509,326,0,0.0
2017-05-21,5,2017,20,6,2017,Shopping,Mattress,SN,Tempur-Pedic,9174.85,134151,1385,0,0.0
2017-05-21,5,2017,20,6,2017,Shopping,Pillow,SN,Tempur-Pedic,2748.42,55270,672,0,0.0
2017-05-22,5,2017,20,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,39450.45,358584,7276,0,0.0
2017-05-22,5,2017,20,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,5278.309999999996,311133,1253,0,0.0
2017-05-22,5,2017,20,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,10986.570000000003,30861,593,0,0.0
2017-05-22,5,2017,20,7,2017,Competitor Search,Other,SN,Tempur-Pedic,132.72,581,9,0,0.0
2017-05-22,5,2017,20,7,2017,Competitor Search,Pillow,SN,Tempur-Pedic,398.65,11475,54,0,0.0
2017-05-22,5,2017,20,7,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,4567.860000000001,4168276,7805,0,0.0
2017-05-22,5,2017,20,7,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,1549.4100000000003,89160,164,29193,29559.0
2017-05-22,5,2017,20,7,2017,Display Acquisition,Other,DN,Tempur-Pedic,40.95000000000001,43740,77,0,0.0
2017-05-22,5,2017,20,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,2003.4299999999992,613349,1157,0,0.0
2017-05-22,5,2017,20,7,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.6200000000000001,96,0,49,49.0
2017-05-22,5,2017,20,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,169.98999999999998,81457,138,0,0.0
2017-05-22,5,2017,20,7,2017,Remarketing,Mattress,DN,Tempur-Pedic,363.63999999999993,127099,314,0,0.0
2017-05-22,5,2017,20,7,2017,Shopping,Mattress,SN,Tempur-Pedic,7965.479999999999,134140,1208,0,0.0
2017-05-22,5,2017,20,7,2017,Shopping,Pillow,SN,Tempur-Pedic,2600.33,55576,653,0,0.0
2017-05-23,5,2017,21,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,38686.829999999965,339356,6934,0,0.0
2017-05-23,5,2017,21,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,5151.3600000000015,306750,1270,0,0.0
2017-05-23,5,2017,21,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,10770.78,32559,644,0,0.0
2017-05-23,5,2017,21,1,2017,Competitor Search,Other,SN,Tempur-Pedic,97.02,611,7,0,0.0
2017-05-23,5,2017,21,1,2017,Competitor Search,Pillow,SN,Tempur-Pedic,272.71000000000004,11007,38,0,0.0
2017-05-23,5,2017,21,1,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,4755.13,4286354,8232,0,0.0
2017-05-23,5,2017,21,1,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,1511.1399999999999,86753,147,28851,29231.0
2017-05-23,5,2017,21,1,2017,Display Acquisition,Other,DN,Tempur-Pedic,39.43000000000001,49364,69,0,0.0
2017-05-23,5,2017,21,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1900.57,599881,1043,0,0.0
2017-05-23,5,2017,21,1,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.44000000000000006,72,0,38,40.0
2017-05-23,5,2017,21,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,150.36999999999998,65249,126,0,0.0
2017-05-23,5,2017,21,1,2017,Remarketing,Mattress,DN,Tempur-Pedic,340.61,142057,378,0,0.0
2017-05-23,5,2017,21,1,2017,Shopping,Mattress,SN,Tempur-Pedic,7402.910000000001,121174,1132,0,0.0
2017-05-23,5,2017,21,1,2017,Shopping,Pillow,SN,Tempur-Pedic,2675.0299999999997,51551,611,0,0.0
2017-05-24,5,2017,21,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,37224.450000000004,331785,6663,0,0.0
2017-05-24,5,2017,21,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,4886.9800000000005,262761,1166,0,0.0
2017-05-24,5,2017,21,2,2017,Competitor Search,Mattress,SN,Tempur-Pedic,10749.84,28788,579,0,0.0
2017-05-24,5,2017,21,2,2017,Competitor Search,Other,SN,Tempur-Pedic,95.33000000000001,547,9,0,0.0
2017-05-24,5,2017,21,2,2017,Competitor Search,Pillow,SN,Tempur-Pedic,279.52,10557,38,0,0.0
2017-05-24,5,2017,21,2,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,4634.999999999999,3844614,7550,0,0.0
2017-05-24,5,2017,21,2,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,1495.6899999999998,83947,144,27520,27891.0
2017-05-24,5,2017,21,2,2017,Display Acquisition,Other,DN,Tempur-Pedic,40.65,48374,80,0,0.0
2017-05-24,5,2017,21,2,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1852.6400000000008,542758,985,0,0.0
2017-05-24,5,2017,21,2,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.5,73,0,40,39.0
2017-05-24,5,2017,21,2,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,73.70000000000002,33451,74,0,0.0
2017-05-24,5,2017,21,2,2017,Remarketing,Mattress,DN,Tempur-Pedic,552.01,208454,574,0,0.0
2017-05-24,5,2017,21,2,2017,Shopping,Mattress,SN,Tempur-Pedic,6646.509999999999,118178,1045,0,0.0
2017-05-24,5,2017,21,2,2017,Shopping,Pillow,SN,Tempur-Pedic,2203.06,48378,535,0,0.0
2017-05-25,5,2017,21,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,51361.289999999986,386268,8319,0,0.0
2017-05-25,5,2017,21,3,2017,Branded Search,Pillow,SN,Tempur-Pedic,4796.050000000002,258966,1190,0,0.0
2017-05-25,5,2017,21,3,2017,Competitor Search,Mattress,SN,Tempur-Pedic,13792.989999999994,36265,894,0,0.0
2017-05-25,5,2017,21,3,2017,Competitor Search,Other,SN,Tempur-Pedic,104.23999999999998,404,9,0,0.0
2017-05-25,5,2017,21,3,2017,Competitor Search,Pillow,SN,Tempur-Pedic,392.51999999999987,12091,60,0,0.0
2017-05-25,5,2017,21,3,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,3381.5500000000006,2561535,5357,0,0.0
2017-05-25,5,2017,21,3,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,1268.18,73112,138,24241,24560.0
2017-05-25,5,2017,21,3,2017,Display Acquisition,Other,DN,Tempur-Pedic,42.09,38014,75,0,0.0
2017-05-25,5,2017,21,3,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,3865.21,674718,1215,0,0.0
2017-05-25,5,2017,21,3,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.45,81,0,35,35.0
2017-05-25,5,2017,21,3,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,349.79999999999995,75974,99,0,0.0
2017-05-25,5,2017,21,3,2017,Remarketing,Mattress,DN,Tempur-Pedic,670.06,297982,768,0,0.0
2017-05-25,5,2017,21,3,2017,Shopping,Mattress,SN,Tempur-Pedic,7205.76,113664,1119,0,0.0
2017-05-25,5,2017,21,3,2017,Shopping,Pillow,SN,Tempur-Pedic,2279.48,46804,542,0,0.0
2017-05-26,5,2017,21,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,62990.21999999996,385714,9154,0,0.0
2017-05-26,5,2017,21,4,2017,Branded Search,Pillow,SN,Tempur-Pedic,4153.050000000001,234508,1038,0,0.0
2017-05-26,5,2017,21,4,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15627.750000000002,33142,853,0,0.0
2017-05-26,5,2017,21,4,2017,Competitor Search,Other,SN,Tempur-Pedic,158.61,634,11,0,0.0
2017-05-26,5,2017,21,4,2017,Competitor Search,Pillow,SN,Tempur-Pedic,348.67999999999995,14525,47,0,0.0
2017-05-26,5,2017,21,4,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2457.8099999999995,1830769,3930,0,0.0
2017-05-26,5,2017,21,4,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,594.16,36229,60,12615,12749.0
2017-05-26,5,2017,21,4,2017,Display Acquisition,Other,DN,Tempur-Pedic,40.79,40160,76,0,0.0
2017-05-26,5,2017,21,4,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,7537.090000000002,1296525,1949,0,0.0
2017-05-26,5,2017,21,4,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.43000000000000005,74,0,34,35.0
2017-05-26,5,2017,21,4,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,634.01,121979,159,0,0.0
2017-05-26,5,2017,21,4,2017,Remarketing,Mattress,DN,Tempur-Pedic,655.9699999999998,269063,773,0,0.0
2017-05-26,5,2017,21,4,2017,Shopping,Mattress,SN,Tempur-Pedic,6409.04,160038,934,0,0.0
2017-05-26,5,2017,21,4,2017,Shopping,Pillow,SN,Tempur-Pedic,2164.47,39509,484,0,0.0
2017-05-27,5,2017,21,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,72347.51000000005,425838,10552,0,0.0
2017-05-27,5,2017,21,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,5724.810000000002,239136,1523,0,0.0
2017-05-27,5,2017,21,5,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15760.279999999997,32856,938,0,0.0
2017-05-27,5,2017,21,5,2017,Competitor Search,Other,SN,Tempur-Pedic,129.13,320,6,0,0.0
2017-05-27,5,2017,21,5,2017,Competitor Search,Pillow,SN,Tempur-Pedic,599.28,11036,113,0,0.0
2017-05-27,5,2017,21,5,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2323.79,1520059,3580,0,0.0
2017-05-27,5,2017,21,5,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,596.99,37987,53,13094,13247.0
2017-05-27,5,2017,21,5,2017,Display Acquisition,Other,DN,Tempur-Pedic,38.93000000000001,30369,79,0,0.0
2017-05-27,5,2017,21,5,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,7529.840000000001,1200475,1831,0,0.0
2017-05-27,5,2017,21,5,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.76,103,1,52,52.0
2017-05-27,5,2017,21,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,653.9900000000001,165592,234,0,0.0
2017-05-27,5,2017,21,5,2017,Remarketing,Mattress,DN,Tempur-Pedic,428.20000000000005,127383,445,0,0.0
2017-05-27,5,2017,21,5,2017,Shopping,Mattress,SN,Tempur-Pedic,4777.4,189242,801,0,0.0
2017-05-27,5,2017,21,5,2017,Shopping,Pillow,SN,Tempur-Pedic,1834.17,35130,419,0,0.0
2017-05-28,5,2017,21,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,72323.66,450065,11090,0,0.0
2017-05-28,5,2017,21,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,6027.329999999998,260344,1844,0,0.0
2017-05-28,5,2017,21,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15504.290000000003,31849,930,0,0.0
2017-05-28,5,2017,21,6,2017,Competitor Search,Other,SN,Tempur-Pedic,110.28000000000002,366,8,0,0.0
2017-05-28,5,2017,21,6,2017,Competitor Search,Pillow,SN,Tempur-Pedic,601.53,7772,123,0,0.0
2017-05-28,5,2017,21,6,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2351.5200000000004,1575154,3565,0,0.0
2017-05-28,5,2017,21,6,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,598.07,37151,53,12897,13043.0
2017-05-28,5,2017,21,6,2017,Display Acquisition,Other,DN,Tempur-Pedic,38.40999999999999,42106,74,0,0.0
2017-05-28,5,2017,21,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,8331.689999999999,1621232,2543,0,0.0
2017-05-28,5,2017,21,6,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.5500000000000002,74,0,43,44.0
2017-05-28,5,2017,21,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,671.3699999999998,172710,261,0,0.0
2017-05-28,5,2017,21,6,2017,Remarketing,Mattress,DN,Tempur-Pedic,421.0200000000001,142182,428,0,0.0
2017-05-28,5,2017,21,6,2017,Shopping,Mattress,SN,Tempur-Pedic,5518.25,217337,909,0,0.0
2017-05-28,5,2017,21,6,2017,Shopping,Pillow,SN,Tempur-Pedic,2006.32,40130,457,0,0.0
2017-05-29,5,2017,21,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,99142.82999999989,611473,14458,0,0.0
2017-05-29,5,2017,21,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,6434.209999999999,304464,1966,0,0.0
2017-05-29,5,2017,21,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,16159.109999999997,33841,992,0,0.0
2017-05-29,5,2017,21,7,2017,Competitor Search,Other,SN,Tempur-Pedic,79.02000000000001,594,10,0,0.0
2017-05-29,5,2017,21,7,2017,Competitor Search,Pillow,SN,Tempur-Pedic,604.46,7924,140,0,0.0
2017-05-29,5,2017,21,7,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2630.7000000000007,2247677,4642,0,0.0
2017-05-29,5,2017,21,7,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,613.85,39253,50,13803,13934.0
2017-05-29,5,2017,21,7,2017,Display Acquisition,Other,DN,Tempur-Pedic,39.58,44778,73,0,0.0
2017-05-29,5,2017,21,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,7878.130000000004,1589427,2268,0,0.0
2017-05-29,5,2017,21,7,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,1.12,147,0,87,87.0
2017-05-29,5,2017,21,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,665.57,185339,215,0,0.0
2017-05-29,5,2017,21,7,2017,Remarketing,Mattress,DN,Tempur-Pedic,432.31000000000006,150528,417,0,0.0
2017-05-29,5,2017,21,7,2017,Shopping,Mattress,SN,Tempur-Pedic,6712.030000000001,247492,1100,0,0.0
2017-05-29,5,2017,21,7,2017,Shopping,Pillow,SN,Tempur-Pedic,2617.88,48101,558,0,0.0
2017-05-30,5,2017,22,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,67886.35999999996,563457,9746,0,0.0
2017-05-30,5,2017,22,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,4580.53,271302,1198,0,0.0
2017-05-30,5,2017,22,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15544.080000000004,33926,880,0,0.0
2017-05-30,5,2017,22,1,2017,Competitor Search,Other,SN,Tempur-Pedic,124.43,302,8,0,0.0
2017-05-30,5,2017,22,1,2017,Competitor Search,Pillow,SN,Tempur-Pedic,599.65,13709,87,0,0.0
2017-05-30,5,2017,22,1,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2499.560000000001,1973330,4136,0,0.0
2017-05-30,5,2017,22,1,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,609.34,37892,52,13215,13362.0
2017-05-30,5,2017,22,1,2017,Display Acquisition,Other,DN,Tempur-Pedic,39.1,40135,74,0,0.0
2017-05-30,5,2017,22,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,6108.61,1422507,1565,0,0.0
2017-05-30,5,2017,22,1,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.7100000000000001,113,1,57,61.0
2017-05-30,5,2017,22,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,686.61,199749,226,0,0.0
2017-05-30,5,2017,22,1,2017,Remarketing,Mattress,DN,Tempur-Pedic,491.99000000000007,190378,428,0,0.0
2017-05-30,5,2017,22,1,2017,Shopping,Mattress,SN,Tempur-Pedic,4498.12,152839,757,0,0.0
2017-05-30,5,2017,22,1,2017,Shopping,Pillow,SN,Tempur-Pedic,2429.1000000000004,44225,535,0,0.0
2017-05-31,5,2017,22,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,60976.94999999994,506936,8452,0,0.0
2017-05-31,5,2017,22,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,3665.4300000000007,264635,996,0,0.0
2017-05-31,5,2017,22,2,2017,Competitor Search,Mattress,SN,Tempur-Pedic,14357.379999999997,30887,788,0,0.0
2017-05-31,5,2017,22,2,2017,Competitor Search,Other,SN,Tempur-Pedic,38.42,413,6,0,0.0
2017-05-31,5,2017,22,2,2017,Competitor Search,Pillow,SN,Tempur-Pedic,426.0900000000001,16402,66,0,0.0
2017-05-31,5,2017,22,2,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2511.540000000001,1910298,4325,0,0.0
2017-05-31,5,2017,22,2,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,598.0699999999999,37151,66,12789,12874.0
2017-05-31,5,2017,22,2,2017,Display Acquisition,Other,DN,Tempur-Pedic,36.410000000000004,50604,74,0,0.0
2017-05-31,5,2017,22,2,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,6322.029999999999,1660063,1872,0,0.0
2017-05-31,5,2017,22,2,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.44,81,1,39,39.0
2017-05-31,5,2017,22,2,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,664.19,217159,247,0,0.0
2017-05-31,5,2017,22,2,2017,Remarketing,Mattress,DN,Tempur-Pedic,437.70000000000005,216935,427,0,0.0
2017-05-31,5,2017,22,2,2017,Shopping,Mattress,SN,Tempur-Pedic,3403.8699999999994,115211,580,0,0.0
2017-05-31,5,2017,22,2,2017,Shopping,Pillow,SN,Tempur-Pedic,2163.75,42667,485,0,0.0
2017-06-01,5,2017,22,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,59392.07999999998,460690,7955,0,0.0
2017-06-01,5,2017,22,3,2017,Branded Search,Pillow,SN,Tempur-Pedic,3641.6399999999994,241267,971,0,0.0
2017-06-01,5,2017,22,3,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15237.52,29305,817,0,0.0
2017-06-01,5,2017,22,3,2017,Competitor Search,Other,SN,Tempur-Pedic,96.17,587,9,0,0.0
2017-06-01,5,2017,22,3,2017,Competitor Search,Pillow,SN,Tempur-Pedic,397.7700000000001,15549,63,0,0.0
2017-06-01,5,2017,22,3,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2464.8199999999997,1827233,3998,0,0.0
2017-06-01,5,2017,22,3,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,609.05,37348,45,13079,13212.0
2017-06-01,5,2017,22,3,2017,Display Acquisition,Other,DN,Tempur-Pedic,40.040000000000006,41897,74,0,0.0
2017-06-01,5,2017,22,3,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,5263.559999999998,1577676,1773,0,0.0
2017-06-01,5,2017,22,3,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.7200000000000002,124,0,64,66.0
2017-06-01,5,2017,22,3,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,600.8799999999998,229657,227,0,0.0
2017-06-01,5,2017,22,3,2017,Remarketing,Mattress,DN,Tempur-Pedic,463.8699999999999,235003,476,0,0.0
2017-06-01,5,2017,22,3,2017,Shopping,Mattress,SN,Tempur-Pedic,2992.94,101768,512,0,0.0
2017-06-01,5,2017,22,3,2017,Shopping,Pillow,SN,Tempur-Pedic,2374.12,41493,462,0,0.0
2017-06-02,6,2017,22,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,57472.67999999998,429686,7628,0,0.0
2017-06-02,6,2017,22,4,2017,Branded Search,Pillow,SN,Tempur-Pedic,3008.4599999999973,199048,850,0,0.0
2017-06-02,6,2017,22,4,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15078.530000000002,28648,822,0,0.0
2017-06-02,6,2017,22,4,2017,Competitor Search,Other,SN,Tempur-Pedic,97.15,302,5,0,0.0
2017-06-02,6,2017,22,4,2017,Competitor Search,Pillow,SN,Tempur-Pedic,275.98999999999995,13734,43,0,0.0
2017-06-02,6,2017,22,4,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2479.0900000000006,1618061,3971,0,0.0
2017-06-02,6,2017,22,4,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,605.41,37521,55,12984,13121.0
2017-06-02,6,2017,22,4,2017,Display Acquisition,Other,DN,Tempur-Pedic,40.49999999999999,41729,82,0,0.0
2017-06-02,6,2017,22,4,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,4480.999999999999,1471642,1738,0,0.0
2017-06-02,6,2017,22,4,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,0.8400000000000001,141,0,76,76.0
2017-06-02,6,2017,22,4,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,582.71,188165,212,0,0.0
2017-06-02,6,2017,22,4,2017,Remarketing,Mattress,DN,Tempur-Pedic,536.6099999999999,243133,598,0,0.0
2017-06-02,6,2017,22,4,2017,Shopping,Mattress,SN,Tempur-Pedic,2762.66,97568,485,0,0.0
2017-06-02,6,2017,22,4,2017,Shopping,Pillow,SN,Tempur-Pedic,1911.95,40832,440,0,0.0
2017-06-03,6,2017,22,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,64925.42000000004,457720,9019,0,0.0
2017-06-03,6,2017,22,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,4008.219999999999,224727,1136,0,0.0
2017-06-03,6,2017,22,5,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15356.3,27128,840,0,0.0
2017-06-03,6,2017,22,5,2017,Competitor Search,Other,SN,Tempur-Pedic,98.39,282,8,0,0.0
2017-06-03,6,2017,22,5,2017,Competitor Search,Pillow,SN,Tempur-Pedic,375.1000000000001,13457,54,0,0.0
2017-06-03,6,2017,22,5,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2588.720000000001,1548304,3895,0,0.0
2017-06-03,6,2017,22,5,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,606.85,39806,58,13939,14159.0
2017-06-03,6,2017,22,5,2017,Display Acquisition,Other,DN,Tempur-Pedic,43.7,52490,88,0,0.0
2017-06-03,6,2017,22,5,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,4263.730000000003,1286175,1614,0,0.0
2017-06-03,6,2017,22,5,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,1.4600000000000004,207,2,123,123.0
2017-06-03,6,2017,22,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,547.23,147302,192,0,0.0
2017-06-03,6,2017,22,5,2017,Remarketing,Mattress,DN,Tempur-Pedic,455.84,192629,471,0,0.0
2017-06-03,6,2017,22,5,2017,Shopping,Mattress,SN,Tempur-Pedic,3771.85,132897,712,0,0.0
2017-06-03,6,2017,22,5,2017,Shopping,Pillow,SN,Tempur-Pedic,2163.0299999999997,42516,479,0,0.0
2017-06-04,6,2017,22,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,68065.90000000005,489766,9643,0,0.0
2017-06-04,6,2017,22,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,4592.559999999999,265348,1294,0,0.0
2017-06-04,6,2017,22,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,15496.260000000002,29255,892,0,0.0
2017-06-04,6,2017,22,6,2017,Competitor Search,Other,SN,Tempur-Pedic,107.38,331,7,0,0.0
2017-06-04,6,2017,22,6,2017,Competitor Search,Pillow,SN,Tempur-Pedic,492.8,16986,82,0,0.0
2017-06-04,6,2017,22,6,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,2541.1099999999974,1628217,3952,0,0.0
2017-06-04,6,2017,22,6,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,606.7700000000001,38754,67,13464,13651.0
2017-06-04,6,2017,22,6,2017,Display Acquisition,Other,DN,Tempur-Pedic,38.870000000000005,50608,81,0,0.0
2017-06-04,6,2017,22,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,4926.110000000002,1136080,1577,0,0.0
2017-06-04,6,2017,22,6,2017,Display Remarketing,Mattress,YT,Tempur-Pedic,1.5100000000000002,199,0,127,131.0
2017-06-04,6,2017,22,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,571.7799999999999,205224,243,0,0.0
2017-06-04,6,2017,22,6,2017,Remarketing,Mattress,DN,Tempur-Pedic,391.19,198316,443,0,0.0
2017-06-04,6,2017,22,6,2017,Shopping,Mattress,SN,Tempur-Pedic,4377.119999999999,143694,745,0,0.0
2017-06-04,6,2017,22,6,2017,Shopping,Pillow,SN,Tempur-Pedic,2552.2599999999998,49257,577,0,0.0
2017-06-05,6,2017,22,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,39890.91000000001,260633,6498,0,0.0
2017-06-05,6,2017,22,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,4307.9800000000005,271932,1191,0,0.0
2017-06-05,6,2017,22,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,9186.869999999994,26309,520,0,0.0
2017-06-05,6,2017,22,7,2017,Competitor Search,Other,SN,Tempur-Pedic,101.69,678,7,0,0.0
2017-06-05,6,2017,22,7,2017,Competitor Search,Pillow,SN,Tempur-Pedic,512.28,17730,74,0,0.0
2017-06-05,6,2017,22,7,2017,Display Acquisition,Mattress,DN,Tempur-Pedic,899.9099999999995,617842,1447,0,0.0
2017-06-05,6,2017,22,7,2017,Display Acquisition,Mattress,YT,Tempur-Pedic,260.00000000000006,15902,32,5584,5668.0
2017-06-05,6,2017,22,7,2017,Display Acquisition,Other,DN,Tempur-Pedic,43.14,48911,83,0,0.0
2017-06-05,6,2017,22,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,3175.110000000001,922363,1200,0,0.0
