hit_date,hit_isoweek,hit_month,hit_quarter,hit_year,hit_isoyear,hit_brandname,hit_parentcompany,hit_brandtype,hit_brandsubtype,hit_value
2016-09-11,36,9,3,2016,2016,casper,casper,manufacturer,disruptor,295351.0
2016-09-11,36,9,3,2016,2016,sleep number,select comfort,manufacturer,traditional,912050.0
2016-09-18,37,9,3,2016,2016,stearns & foster,tsi,manufacturer,traditional,7791.0
2016-09-18,37,9,3,2016,2016,cocoon,tsi,manufacturer,disruptor,19007.0
2016-09-18,37,9,3,2016,2016,sealy,tsi,manufacturer,traditional,19409.0
2016-09-18,37,9,3,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,20492.0
2016-09-18,37,9,3,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,21006.0
2016-09-18,37,9,3,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,22090.0
2016-09-18,37,9,3,2016,2016,loom & leaf,saatva,manufacturer,disruptor,54147.0
2016-09-18,37,9,3,2016,2016,tempur-pedic,tsi,manufacturer,traditional,58834.0
2016-09-18,37,9,3,2016,2016,serta,ssb,manufacturer,traditional,61559.0
2016-09-18,37,9,3,2016,2016,leesa,leesa,manufacturer,disruptor,73903.0
2016-09-18,37,9,3,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,98053.0
2016-09-18,37,9,3,2016,2016,Helix,Helix,manufacturer,disruptor,99401.0
2016-09-18,37,9,3,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,136845.0
2016-09-18,37,9,3,2016,2016,purple,purple,manufacturer,disruptor,148643.0
2016-09-18,37,9,3,2016,2016,saatva,saatva,manufacturer,disruptor,203878.0
2016-09-18,37,9,3,2016,2016,casper,casper,manufacturer,disruptor,245410.0
2016-09-18,37,9,3,2016,2016,sleep number,select comfort,manufacturer,traditional,370383.0
2016-09-25,38,9,3,2016,2016,stearns & foster,tsi,manufacturer,traditional,6589.0
2016-09-25,38,9,3,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,6728.0
2016-10-02,39,10,4,2016,2016,saatva,saatva,manufacturer,disruptor,146636.0
2016-09-25,38,9,3,2016,2016,cocoon,tsi,manufacturer,disruptor,15546.0
2016-09-25,38,9,3,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,20658.0
2016-09-25,38,9,3,2016,2016,sealy,tsi,manufacturer,traditional,21726.0
2016-09-25,38,9,3,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,22263.0
2016-09-25,38,9,3,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,24675.0
2016-09-25,38,9,3,2016,2016,loom & leaf,saatva,manufacturer,disruptor,55750.0
2016-09-25,38,9,3,2016,2016,serta,ssb,manufacturer,traditional,65049.0
2016-09-25,38,9,3,2016,2016,tempur-pedic,tsi,manufacturer,traditional,67744.0
2016-09-25,38,9,3,2016,2016,Helix,Helix,manufacturer,disruptor,83983.0
2016-09-25,38,9,3,2016,2016,leesa,leesa,manufacturer,disruptor,84671.0
2016-09-25,38,9,3,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,115388.0
2016-09-25,38,9,3,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,119921.0
2016-09-25,38,9,3,2016,2016,saatva,saatva,manufacturer,disruptor,171891.0
2016-09-25,38,9,3,2016,2016,purple,purple,manufacturer,disruptor,183427.0
2016-09-25,38,9,3,2016,2016,casper,casper,manufacturer,disruptor,239141.0
2016-09-25,38,9,3,2016,2016,sleep number,select comfort,manufacturer,traditional,293414.0
2016-10-02,39,10,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,6140.0
2016-10-02,39,10,4,2016,2016,sealy,tsi,manufacturer,traditional,18933.0
2016-10-02,39,10,4,2016,2016,cocoon,tsi,manufacturer,disruptor,20182.0
2016-10-02,39,10,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,21126.0
2016-10-02,39,10,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,21583.0
2016-10-02,39,10,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,29299.0
2016-10-02,39,10,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,55386.0
2016-10-02,39,10,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,59300.0
2016-10-02,39,10,4,2016,2016,serta,ssb,manufacturer,traditional,63595.0
2016-10-02,39,10,4,2016,2016,Helix,Helix,manufacturer,disruptor,71114.0
2016-10-02,39,10,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,87214.0
2016-10-02,39,10,4,2016,2016,leesa,leesa,manufacturer,disruptor,101205.0
2016-10-02,39,10,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,108283.0
2016-10-02,39,10,4,2016,2016,purple,purple,manufacturer,disruptor,194894.0
2016-10-02,39,10,4,2016,2016,casper,casper,manufacturer,disruptor,232971.0
2016-10-02,39,10,4,2016,2016,sleep number,select comfort,manufacturer,traditional,250112.0
2016-10-09,40,10,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,5051.0
2016-10-09,40,10,4,2016,2016,cocoon,tsi,manufacturer,disruptor,13913.0
2016-10-09,40,10,4,2016,2016,sealy,tsi,manufacturer,traditional,16855.0
2016-10-09,40,10,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,22666.0
2016-10-09,40,10,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,27175.0
2016-10-09,40,10,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,27822.0
2016-10-09,40,10,4,2016,2016,Helix,Helix,manufacturer,disruptor,64678.0
2016-10-09,40,10,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,65291.0
2016-10-09,40,10,4,2016,2016,serta,ssb,manufacturer,traditional,68166.0
2016-10-09,40,10,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,76843.0
2016-10-09,40,10,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,87882.0
2016-10-09,40,10,4,2016,2016,leesa,leesa,manufacturer,disruptor,105485.0
2016-10-09,40,10,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,128049.0
2016-10-09,40,10,4,2016,2016,saatva,saatva,manufacturer,disruptor,166076.0
2016-10-09,40,10,4,2016,2016,purple,purple,manufacturer,disruptor,226810.0
2016-10-09,40,10,4,2016,2016,casper,casper,manufacturer,disruptor,234751.0
2016-10-09,40,10,4,2016,2016,sleep number,select comfort,manufacturer,traditional,278614.0
2016-10-16,41,10,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,4527.0
2016-10-16,41,10,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,9256.0
2016-10-16,41,10,4,2016,2016,cocoon,tsi,manufacturer,disruptor,15086.0
2016-10-16,41,10,4,2016,2016,sealy,tsi,manufacturer,traditional,16942.0
2016-10-16,41,10,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,18665.0
2016-10-16,41,10,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,23768.0
2016-10-16,41,10,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,27743.0
2016-10-16,41,10,4,2016,2016,serta,ssb,manufacturer,traditional,58967.0
2016-10-16,41,10,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,59039.0
2016-10-16,41,10,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,70079.0
2016-10-16,41,10,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,72769.0
2016-10-16,41,10,4,2016,2016,Helix,Helix,manufacturer,disruptor,78416.0
2016-10-16,41,10,4,2016,2016,leesa,leesa,manufacturer,disruptor,96698.0
2016-10-16,41,10,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,120678.0
2016-10-16,41,10,4,2016,2016,purple,purple,manufacturer,disruptor,187164.0
2016-10-16,41,10,4,2016,2016,casper,casper,manufacturer,disruptor,198948.0
2016-10-16,41,10,4,2016,2016,saatva,saatva,manufacturer,disruptor,206870.0
2016-10-16,41,10,4,2016,2016,sleep number,select comfort,manufacturer,traditional,283111.0
2016-10-23,42,10,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,5141.0
2016-10-23,42,10,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,5408.0
2016-10-23,42,10,4,2016,2016,sealy,tsi,manufacturer,traditional,13641.0
2016-10-23,42,10,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,15325.0
2016-10-23,42,10,4,2016,2016,cocoon,tsi,manufacturer,disruptor,15458.0
2016-10-23,42,10,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,20374.0
2016-10-23,42,10,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,22012.0
2016-10-23,42,10,4,2016,2016,serta,ssb,manufacturer,traditional,51917.0
2016-10-23,42,10,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,58030.0
2016-10-23,42,10,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,63246.0
2016-10-23,42,10,4,2016,2016,Helix,Helix,manufacturer,disruptor,73456.0
2016-10-23,42,10,4,2016,2016,leesa,leesa,manufacturer,disruptor,79718.0
2016-10-23,42,10,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,99413.0
2016-10-23,42,10,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,139406.0
2016-10-23,42,10,4,2016,2016,saatva,saatva,manufacturer,disruptor,169182.0
2016-10-23,42,10,4,2016,2016,casper,casper,manufacturer,disruptor,242300.0
2016-10-23,42,10,4,2016,2016,purple,purple,manufacturer,disruptor,248496.0
2016-10-23,42,10,4,2016,2016,sleep number,select comfort,manufacturer,traditional,283759.0
2016-10-30,43,10,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,5665.0
2016-10-30,43,10,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,7586.0
2016-10-30,43,10,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,16051.0
2016-10-30,43,10,4,2016,2016,sealy,tsi,manufacturer,traditional,20102.0
2016-10-30,43,10,4,2016,2016,cocoon,tsi,manufacturer,disruptor,22017.0
2016-10-30,43,10,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,23179.0
2016-10-30,43,10,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,25370.0
2016-10-30,43,10,4,2016,2016,Helix,Helix,manufacturer,disruptor,51557.0
2016-10-30,43,10,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,60777.0
2016-10-30,43,10,4,2016,2016,serta,ssb,manufacturer,traditional,62577.0
2016-10-30,43,10,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,62824.0
2016-10-30,43,10,4,2016,2016,leesa,leesa,manufacturer,disruptor,79942.0
2016-10-30,43,10,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,129792.0
2016-10-30,43,10,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,144390.0
2016-10-30,43,10,4,2016,2016,purple,purple,manufacturer,disruptor,150610.0
2016-10-30,43,10,4,2016,2016,saatva,saatva,manufacturer,disruptor,166259.0
2016-10-30,43,10,4,2016,2016,casper,casper,manufacturer,disruptor,257086.0
2016-10-30,43,10,4,2016,2016,sleep number,select comfort,manufacturer,traditional,298060.0
2016-11-06,44,11,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,5773.0
2016-11-06,44,11,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,7059.0
2016-11-06,44,11,4,2016,2016,sealy,tsi,manufacturer,traditional,16617.0
2016-11-06,44,11,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,19895.0
2016-11-06,44,11,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,20247.0
2016-11-06,44,11,4,2016,2016,cocoon,tsi,manufacturer,disruptor,23165.0
2016-11-06,44,11,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,25600.0
2016-11-06,44,11,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,52641.0
2016-11-06,44,11,4,2016,2016,serta,ssb,manufacturer,traditional,57336.0
2016-11-06,44,11,4,2016,2016,leesa,leesa,manufacturer,disruptor,74507.0
2016-11-06,44,11,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,78544.0
2016-11-06,44,11,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,104601.0
2016-11-06,44,11,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,152233.0
2016-11-06,44,11,4,2016,2016,Helix,Helix,manufacturer,disruptor,160887.0
2016-11-06,44,11,4,2016,2016,saatva,saatva,manufacturer,disruptor,172281.0
2016-11-06,44,11,4,2016,2016,purple,purple,manufacturer,disruptor,189110.0
2016-11-06,44,11,4,2016,2016,casper,casper,manufacturer,disruptor,245784.0
2016-11-06,44,11,4,2016,2016,sleep number,select comfort,manufacturer,traditional,286572.0
2016-11-13,45,11,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,4461.0
2016-11-13,45,11,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,4503.0
2016-11-13,45,11,4,2016,2016,sealy,tsi,manufacturer,traditional,18428.0
2016-11-13,45,11,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,22261.0
2016-11-13,45,11,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,22907.0
2016-11-13,45,11,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,23325.0
2016-11-13,45,11,4,2016,2016,cocoon,tsi,manufacturer,disruptor,23426.0
2016-11-13,45,11,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,62929.0
2016-11-13,45,11,4,2016,2016,serta,ssb,manufacturer,traditional,65633.0
2016-11-13,45,11,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,79550.0
2016-11-13,45,11,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,85425.0
2016-11-13,45,11,4,2016,2016,leesa,leesa,manufacturer,disruptor,98487.0
2016-11-13,45,11,4,2016,2016,Helix,Helix,manufacturer,disruptor,102718.0
2016-11-13,45,11,4,2016,2016,saatva,saatva,manufacturer,disruptor,147081.0
2016-11-13,45,11,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,147554.0
2016-11-13,45,11,4,2016,2016,purple,purple,manufacturer,disruptor,152304.0
2016-11-13,45,11,4,2016,2016,casper,casper,manufacturer,disruptor,209048.0
2016-11-13,45,11,4,2016,2016,sleep number,select comfort,manufacturer,traditional,325607.0
2016-11-20,46,11,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,4065.0
2016-11-20,46,11,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,7819.0
2016-11-20,46,11,4,2016,2016,sealy,tsi,manufacturer,traditional,16099.0
2016-11-20,46,11,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,19147.0
2016-11-20,46,11,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,22757.0
2016-11-20,46,11,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,27335.0
2016-11-20,46,11,4,2016,2016,cocoon,tsi,manufacturer,disruptor,44910.0
2016-11-20,46,11,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,59360.0
2016-11-20,46,11,4,2016,2016,Helix,Helix,manufacturer,disruptor,79434.0
2016-11-20,46,11,4,2016,2016,serta,ssb,manufacturer,traditional,87137.0
2016-11-20,46,11,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,103918.0
2016-11-20,46,11,4,2016,2016,leesa,leesa,manufacturer,disruptor,108469.0
2016-11-20,46,11,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,108479.0
2016-11-20,46,11,4,2016,2016,saatva,saatva,manufacturer,disruptor,127709.0
2016-11-20,46,11,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,128423.0
2016-11-20,46,11,4,2016,2016,purple,purple,manufacturer,disruptor,205106.0
2016-11-20,46,11,4,2016,2016,casper,casper,manufacturer,disruptor,250208.0
2016-11-20,46,11,4,2016,2016,sleep number,select comfort,manufacturer,traditional,341940.0
2016-11-27,47,11,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,7809.0
2016-11-27,47,11,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,14836.0
2016-11-27,47,11,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,21600.0
2016-11-27,47,11,4,2016,2016,sealy,tsi,manufacturer,traditional,24748.0
2016-11-27,47,11,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,26734.0
2016-11-27,47,11,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,29893.0
2016-11-27,47,11,4,2016,2016,cocoon,tsi,manufacturer,disruptor,54402.0
2016-11-27,47,11,4,2016,2016,Helix,Helix,manufacturer,disruptor,62793.0
2016-11-27,47,11,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,66957.0
2016-11-27,47,11,4,2016,2016,serta,ssb,manufacturer,traditional,110644.0
2016-11-27,47,11,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,123296.0
2016-11-27,47,11,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,135495.0
2016-11-27,47,11,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,144154.0
2016-11-27,47,11,4,2016,2016,leesa,leesa,manufacturer,disruptor,144981.0
2016-11-27,47,11,4,2016,2016,saatva,saatva,manufacturer,disruptor,160516.0
2016-11-27,47,11,4,2016,2016,casper,casper,manufacturer,disruptor,278346.0
2016-11-27,47,11,4,2016,2016,purple,purple,manufacturer,disruptor,279789.0
2016-11-27,47,11,4,2016,2016,sleep number,select comfort,manufacturer,traditional,593740.0
2016-12-04,48,12,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,3840.0
2016-12-04,48,12,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,7660.0
2016-12-04,48,12,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,15853.0
2016-12-04,48,12,4,2016,2016,sealy,tsi,manufacturer,traditional,15988.0
2016-12-04,48,12,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,25170.0
2016-12-04,48,12,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,34137.0
2016-12-04,48,12,4,2016,2016,cocoon,tsi,manufacturer,disruptor,34427.0
2016-12-04,48,12,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,65285.0
2016-12-04,48,12,4,2016,2016,Helix,Helix,manufacturer,disruptor,70472.0
2016-12-04,48,12,4,2016,2016,serta,ssb,manufacturer,traditional,82446.0
2016-12-04,48,12,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,87429.0
2016-12-04,48,12,4,2016,2016,leesa,leesa,manufacturer,disruptor,109471.0
2016-12-04,48,12,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,115939.0
2016-12-04,48,12,4,2016,2016,saatva,saatva,manufacturer,disruptor,128366.0
2016-12-04,48,12,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,138961.0
2016-12-04,48,12,4,2016,2016,purple,purple,manufacturer,disruptor,210313.0
2016-12-04,48,12,4,2016,2016,casper,casper,manufacturer,disruptor,251336.0
2016-12-04,48,12,4,2016,2016,sleep number,select comfort,manufacturer,traditional,379246.0
2016-12-11,49,12,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,3710.0
2016-12-11,49,12,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,6003.0
2016-12-11,49,12,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,10268.0
2016-12-11,49,12,4,2016,2016,sealy,tsi,manufacturer,traditional,12329.0
2016-12-11,49,12,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,13948.0
2016-12-11,49,12,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,26581.0
2016-12-11,49,12,4,2016,2016,cocoon,tsi,manufacturer,disruptor,43874.0
2016-12-11,49,12,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,45023.0
2016-12-11,49,12,4,2016,2016,Helix,Helix,manufacturer,disruptor,55207.0
2016-12-11,49,12,4,2016,2016,serta,ssb,manufacturer,traditional,62097.0
2016-12-11,49,12,4,2016,2016,leesa,leesa,manufacturer,disruptor,80635.0
2016-12-11,49,12,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,85640.0
2016-12-11,49,12,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,86238.0
2016-12-11,49,12,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,107735.0
2016-12-11,49,12,4,2016,2016,saatva,saatva,manufacturer,disruptor,109162.0
2016-12-11,49,12,4,2016,2016,purple,purple,manufacturer,disruptor,166597.0
2016-12-11,49,12,4,2016,2016,casper,casper,manufacturer,disruptor,194422.0
2016-12-11,49,12,4,2016,2016,sleep number,select comfort,manufacturer,traditional,408969.0
2016-12-18,50,12,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,5783.0
2016-12-18,50,12,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,5943.0
2016-12-18,50,12,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,12670.0
2016-12-18,50,12,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,13043.0
2016-12-18,50,12,4,2016,2016,cocoon,tsi,manufacturer,disruptor,15343.0
2016-12-18,50,12,4,2016,2016,sealy,tsi,manufacturer,traditional,15556.0
2016-12-18,50,12,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,20764.0
2016-12-18,50,12,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,44602.0
2016-12-18,50,12,4,2016,2016,Helix,Helix,manufacturer,disruptor,49363.0
2016-12-18,50,12,4,2016,2016,serta,ssb,manufacturer,traditional,56689.0
2016-12-18,50,12,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,80686.0
2016-12-18,50,12,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,81356.0
2016-12-18,50,12,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,83132.0
2016-12-18,50,12,4,2016,2016,leesa,leesa,manufacturer,disruptor,88929.0
2016-12-18,50,12,4,2016,2016,saatva,saatva,manufacturer,disruptor,93740.0
2016-12-18,50,12,4,2016,2016,purple,purple,manufacturer,disruptor,162395.0
2016-12-18,50,12,4,2016,2016,casper,casper,manufacturer,disruptor,225433.0
2016-12-18,50,12,4,2016,2016,sleep number,select comfort,manufacturer,traditional,402779.0
2016-12-25,51,12,4,2016,2016,Sleep Eve,Sleep Eve,manufacturer,disruptor,915.0
2016-12-25,51,12,4,2016,2016,Eve Mattress,Sleep Eve,manufacturer,disruptor,915.0
2016-12-25,51,12,4,2016,2016,stearns & foster,tsi,manufacturer,traditional,4379.0
2016-12-25,51,12,4,2016,2016,Sapira Sleep,Leesa,manufacturer,disruptor,8638.0
2016-12-25,51,12,4,2016,2016,Zen Haven,Saatva,manufacturer,disruptor,9840.0
2016-12-25,51,12,4,2016,2016,sealy,tsi,manufacturer,traditional,11654.0
2016-12-25,51,12,4,2016,2016,cocoon,tsi,manufacturer,disruptor,12337.0
2016-12-25,51,12,4,2016,2016,simmons/beautyrest,ssb,manufacturer,traditional,16035.0
2016-12-25,51,12,4,2016,2016,Bed In a Box,Bed In a Box,manufacturer,disruptor,25234.0
2016-12-25,51,12,4,2016,2016,Helix,Helix,manufacturer,disruptor,40757.0
2016-12-25,51,12,4,2016,2016,loom & leaf,saatva,manufacturer,disruptor,41991.0
2016-12-25,51,12,4,2016,2016,serta,ssb,manufacturer,traditional,47674.0
2016-12-25,51,12,4,2016,2016,leesa,leesa,manufacturer,disruptor,71001.0
2016-12-25,51,12,4,2016,2016,tempur-pedic,tsi,manufacturer,traditional,76920.0
2016-12-25,51,12,4,2016,2016,tuft & needle,tuft & needle,manufacturer,disruptor,83220.0
2016-12-25,51,12,4,2016,2016,ghost bed,ghost bed,manufacturer,disruptor,90810.0
2016-12-25,51,12,4,2016,2016,saatva,saatva,manufacturer,disruptor,108995.0
